biography,biography_50_characters,biography_75_words,count_objects,date,freebase:id,id,ideo:id,ima:id,lcnaf:id,ldm:id,moma:id,name,phm:id,superseded_by,supersedes,tms:id,ulan:id,url,vanda:id,viaf:id,walker:id,wikipedia:id,woe:country,woe:country_id
"Marijke de Goey is a sculptor and jewlery designer. She studied at the Rietveld Academy, Amsterdam (1974-79). She gives lectures, seminars and workshops at different universities in Europe and Asia. De Goey has designed public sculptural projects in major cities around the world including Auckland, Amsterdam, Rotterdam, London, and many others. She has exhibited widely as well.",,,4,"Dutch, b. 1947",,18044857,,,,,,Marijke de Goey,,0,0,,,https://collection.cooperhewitt.org/people/18044857/,,,,,23424909,23424909
,,,3,"Milan, Italy, founded 1948",,18044843,,,,,,Cappellini  S.p.A.,,0,0,,,https://collection.cooperhewitt.org/people/18044843/,,,,,23424853,23424853
"Braun AG (later Braun GmbH) was founded in 1921 in Frankfurt, Germany, by Max Braun, an engineer. The company originally produced radio parts, and was one of the first to combine radios and phonographs into one product.  After World War II, during which the Frankfurt factories were badly damaged, Braun began rebuilding the company, and introduced its first electric shaver. When Max Braun died in 1951, his sons Artur and Erwin assumed leadership of the company. After their wartime experiences under the harsh Nazi regime, the brothers longed to establish a new work model that respected people. They quickly began to offer their employees comprehensive health care, a cafeteria serving nutritious meals, and even an employee magazine.

In the mid-1950s, with the assistance of Wilhelm Wagenfeld, and students at the design academy in Ulm that sought to carry on the work of the Bauhaus, Erwin Braun revamped the entire line of Braun products.  Braun created its first design department, headed by Fritz Eichler, however, the hiring of industrial designer Dieter Rams in 1955, would have an even greater impact on design at Braun, as the company developed more products for domestic use. Braun became known for its minimal, functional, understandable designs of electronics and home products. Today, Braun’s focus is on grooming products and small kitchen appliances, but the company's philosophy and emphasis on good design remains the same.

Sources:
http://www.braun.com/global/world-of-braun/braun-design/design-evolution.html
http://en.wikipedia.org/wiki/Braun_%28company%29",,,22,"Frankfurt Germany, founded 1921",,18044845,,,,,,Braun AG,,0,0,,,https://collection.cooperhewitt.org/people/18044845/,,,,,23424829,23424829
,,,1,,,18044819,,,,,,Richard Redgrave,,0,0,,,https://collection.cooperhewitt.org/people/18044819/,,,,,,
,,,3,,,18044859,,,,,,Coen Mulder,,0,0,,,https://collection.cooperhewitt.org/people/18044859/,,,,,,
,,,2,,,18044867,,,,,,Josef Mendes Da Costa,,0,0,,,https://collection.cooperhewitt.org/people/18044867/,,,,,,
,,,3,"American, b. 1923",,18044809,,,,,,Lily Ascher,,0,0,,,https://collection.cooperhewitt.org/people/18044809/,,,,,23424977,23424977
,,,2,,,18044871,,,,,,Knapp-Monarch Co.,,0,0,,,https://collection.cooperhewitt.org/people/18044871/,,,,,,
,,,1,,,18044891,,,,,,BMG,,0,0,,,https://collection.cooperhewitt.org/people/18044891/,,,,,,
,,,1,,,18044897,,,,,,Richard Sussmuth,,0,0,,,https://collection.cooperhewitt.org/people/18044897/,,,,,,
"Phillipe Starck, the son of an aircraft designer, has been designing since the late 1960s when he worked for various companies including Pierre Cardin. He gained notoriety in the early 1980s when he was appointed to design a room in President Francois Mitterand’s quarters in the Élysée Palace. In 1984, he achieved international prominence, virtually overnight, with his design of the Café Costes and the Costes chair produced by Driade. Since then, he has continued to be regarded as a leader of contemporary French design. His works include full interiors, their furnishings, table-top wares in a variety of media, and utilitarian items such as juicers and toothbrushes.",,,13,"French, b. 1949",,18044865,,,,,,Philippe Starck,,0,0,,,https://collection.cooperhewitt.org/people/18044865/,,,,,23424819,23424819
,,,1,,,18044815,,,,,,Sadie Bordeaux,,0,0,,,https://collection.cooperhewitt.org/people/18044815/,,,,,,
,,,2,,,18044855,,,,,,Hauke Murken,,0,0,,,https://collection.cooperhewitt.org/people/18044855/,,,,,,
,,,1,,,18044873,,,,,,Singer Sewing Machine Co.,,0,0,,,https://collection.cooperhewitt.org/people/18044873/,,,,,,
,,,1,,,18044847,,,,,,Rosti Housewares,,0,0,,,https://collection.cooperhewitt.org/people/18044847/,,,,,,
,,,1,,,18059295,,,,,,Pauline Simmons,,0,0,,,https://collection.cooperhewitt.org/people/18059295/,,,,,,
,,,1,1908 – 1997,,18059249,,,,,,René Coulon,,0,0,,,https://collection.cooperhewitt.org/people/18059249/,,,,,23424819,23424819
,,,2,,,18059277,,,,,,Rosenberg & Stiebel,,0,0,,,https://collection.cooperhewitt.org/people/18059277/,,,,,,
,,,1,"Vienna, Austria",,18059283,,,,,,Purkersdorf Sanatorium,,0,0,,,https://collection.cooperhewitt.org/people/18059283/,,,,,23424750,23424750
,,,1,,,18059275,,,,,,Commander Henry H. Gorringe,,0,0,,,https://collection.cooperhewitt.org/people/18059275/,,,,,,
,,,2,1864–1925,,18059285,,,,,,Laura Eckroth Lake,,0,0,,,https://collection.cooperhewitt.org/people/18059285/,,,,,,
,,,1,American,,18059201,,,,,,Crane &  Company,,0,0,,,https://collection.cooperhewitt.org/people/18059201/,,,,,23424977,23424977
,,,4,,,18059237,,,,,,Joss Graham,,0,0,,,https://collection.cooperhewitt.org/people/18059237/,,,,,,
,,,1,,,18059251,,,,,,Saint-Gobain glassworks,,0,0,12642,,http://collection.cooperhewitt.org/people/18059251/,,,,,,
,,,1,,,18059287,,,,,,Charles Field Haviland,,0,0,,,https://collection.cooperhewitt.org/people/18059287/,,,,,,
,,,1,,,18059293,,,,,,Harry G. Friedman,,0,0,,,https://collection.cooperhewitt.org/people/18059293/,,,,,,
,,,1,,,18059257,,,,,,Mrs. Edward F. Caldwell,,0,0,,,https://collection.cooperhewitt.org/people/18059257/,,,,,,
,,,2,"French, b. 1967",,18059243,,,,,,Patrick Jouin,,0,0,,,https://collection.cooperhewitt.org/people/18059243/,,,,,23424819,23424819
,,,2,"French, active ca. 1780–1799",,18059245,,,,,,Chereau,,0,0,,,http://collection.cooperhewitt.org/people/18059245/,,,,,23424819,23424819
,,,4,,,18059259,,,,,,Aemilia Ars,,0,0,,,https://collection.cooperhewitt.org/people/18059259/,,,,,,
,,,1,,,18059297,,,,,,Sidney Frank,,0,0,,,https://collection.cooperhewitt.org/people/18059297/,,,,,,
,,,1,,,18059255,,,,,,J.B. Williams Co.,,0,0,,,https://collection.cooperhewitt.org/people/18059255/,,,,,,
,,,1,,,18059247,,,,,,Cordelia Benjamin,,0,0,,,https://collection.cooperhewitt.org/people/18059247/,,,,,,
,,,1,,,18041595,,,,,,PAUL REEVES,,0,0,,,https://collection.cooperhewitt.org/people/18041595/,,,,,,
,,,1,,,18041549,,,,,,Mr. David Zelman,,0,0,,,https://collection.cooperhewitt.org/people/18041549/,,,,,,
,,,1,,,18041561,,,,,,Mr. Stanley Marcus,,0,0,,,https://collection.cooperhewitt.org/people/18041561/,,,,,,
,,,1,,,18041569,,,,,,Mr. Seth Joseph Weine,,0,0,,,https://collection.cooperhewitt.org/people/18041569/,,,,,,
,,,1,,,18041541,,,,,,Mr. Robert Schreiber,,0,0,,,https://collection.cooperhewitt.org/people/18041541/,,,,,,
,,,9,,,18041577,,,,,,Ms. Susan Silton,,0,0,,,https://collection.cooperhewitt.org/people/18041577/,,,,,,
,,,3,,,18041589,,,,,,Remington Products Co.,,0,0,,,https://collection.cooperhewitt.org/people/18041589/,,,,,,
,,,3,,,18041563,,,,,,Jessie B. Carlton,,0,0,,,https://collection.cooperhewitt.org/people/18041563/,,,,,,
"Born in Aklan, Philippines on 17 December 1953.
Education: College of Holy Spiritm Manila B.F.A. in 1975, Cranbrook Academy of Art M.F.A. in 1981.  
Established Tenazas Design in San Francisco in 1985 and aalso became adjunct professor at California College of Arts.",,,40,b. 1953,,18041575,,,,,,Lucille Tenazas,,0,0,,,https://collection.cooperhewitt.org/people/18041575/,,,,,,
,,,385,"Hungarian and American, 1949 - 1999",,18041523,,,,,,Tibor Kalman,,0,0,,,https://collection.cooperhewitt.org/people/18041523/,,,,,,
"Eva Eisler was born and raised in Prague. She studied architecture for a while, but never finished her degree. She had been making jewelry since she was a small child and continued to do so when she moved to New York with her architect husband John. Eisler attended classes at Parsons School of Design and eventually became a teacher there, and later, chairman of the K. O. V. Studio (Concept Object Meaning). After 25 years in the United States, Eisler and her family moved back to Prague where she heads the Jewelry department at the Academy of Arts, Architecture and Design. She continues to make jewelry, as well as clothing and furniture.",,,1,"Czech, b. 1952",,18041503,,,,,,Eva Eisler,,0,0,,,https://collection.cooperhewitt.org/people/18041503/,,,,,23424810,23424810
,,,2,,,18041513,,,,,,Nicholas Dawes,,0,0,,,https://collection.cooperhewitt.org/people/18041513/,,,,,,
,,,1,,,18041529,,,,,,Mr. Harold Lanzner,,0,0,,,https://collection.cooperhewitt.org/people/18041529/,,,,,,
,,,9,,,18041579,,,,,,Mr. Andrew Blauvelt,,0,0,,,https://collection.cooperhewitt.org/people/18041579/,,,,,,
,,,6,,,18041585,,,,,,Nolan Eckman Gallery,,0,0,,,https://collection.cooperhewitt.org/people/18041585/,,,,,,
"Manufacturer specializing in automation control and instruments. Mark Honeywell began manufacturing heat generators in 1906. Merged his business venture with Minneapolis Heat Regulator Co. in 1927, subsequently expanded production to include clocks, thermometers, and gyroscopes. 1963 became Honeywell, Inc. Involved in computer technology in 1980s, later narrowing company's focus to automation control and instruments.",,,31,"Minneapolis, Minnesota, USA, founded 1906",,18041507,,,,,,"Honeywell, Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18041507/,,,,,23424977,23424977
,,,1,,,18041535,,,,,,Ms. Pauline Meyer,,0,0,,,https://collection.cooperhewitt.org/people/18041535/,,,,,,
"Henry Dreyfuss, American industrial designer, was born in New York City, New York in 1904 and died in Pasadena, California in 1972. 
At the New York Society for Ethical Culture's High School he learned the rudiments of staging theatrical production and in 1923, he became active as a stage designer for the theatre productions on Broadway. He worked as an apprentice with Norman Bel Geddes on several hit shows, and also as design consultant for Macy's, where he insisted on collaborating with the manufactures. In 1927 Dreyfuss set out on his own and in 1928 opened his own office in New York; subsequently, opened a second office in Pasadena, California. Soon, he distinguished himself as a designer for mass production. By favoring practically over art deco and streamlined styling, he gained the use of anthropometrics (the study of human dimensions and capabilities) into his practice; the results of this study were published in a series of volumes by MIT Press and discussed in his books Designing for People (1955) and The Measure of Man (1960). Dreyfuss became a founding member of the Society of Industrial Design and first president of the Industrial Designers Society of America. The vast number of objects Dreyfuss designed included aircraft interiors for Lockheed, hearing aids, clocks, Bell telephones (1930-33 Bell300 and 1965 Trimline model), Hoover products (from 1934), RCA TV sets (from1964), decanters for Thermos, farm vehicles for John Deere (including 1956 720 tractor), oceanliners Constitution and 1951 Independence, and New York Central Railroad's 1941 Twentieth Century Limited, which was more extravagant than usual for Dreyfuss. 
In 1968, after retiring from his design firm, Dreyfuss remained consultant to Bell Laboratories, Polaroid, and others.",,,236,"American, 1904–1972",,18041501,,,,,,Henry Dreyfuss,,0,0,,,https://collection.cooperhewitt.org/people/18041501/,,,,,23424977,23424977
,,,1,USA,,18041537,,,,,,"Walter Dorwin Teague Associates, Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18041537/,,,,,23424977,23424977
,,,3,,,18041539,,,,,,AT&T,,0,0,,,https://collection.cooperhewitt.org/people/18041539/,,,,,,
,,,1,,,18041525,,,,,,Todd Marks,,0,0,,,https://collection.cooperhewitt.org/people/18041525/,,,,,,
,,,1,,,18041517,,,,,,GREENLEAF BURNS,,0,0,,,https://collection.cooperhewitt.org/people/18041517/,,,,,,
,,,2,,,18041505,,,,,,"DETAILS, a member of the Steelcase Design Partnership",,0,0,,,https://collection.cooperhewitt.org/people/18041505/,,,,,,
,,,2,,,18041551,,,,,,Mrs. Joanne Warner,,0,0,,,https://collection.cooperhewitt.org/people/18041551/,,,,,23424977,23424977
,,,2,,,18041511,,,,,,Mr. Erik de Jong,,0,0,,,https://collection.cooperhewitt.org/people/18041511/,,,,,,
"Constance Abernathy was a trained architect. She graduated from the University of Michigan’s Architecture School. She researched systems architecture and experimental structures.  In the 1950s, she moved to Paris, where she attended the Sorbonne and studied urban planning. Abernathy then worked as an architect all over world, including designing an extension for the offices of Pierre Dufeau and J. M. Lafon at Abidjan, Ivory Coast, a capitol for Mauritania, atomic plants at Pierre Latt in southern France and the Negev Desert. 1966 through 1971, Abernathy directed Buckminster Fuller’s office in New York and then founded a private architecture firm. In 1973, she joined a jewelry design studio, “Famous Ladies” Design Cooperative. She began exhibiting her jewelry pieces in 1977 all over the United States. From 1990 until her death, Abernathy custom-designed jewelry for individual clients and retail outlets.",,,4,"American, 1931–1994",,18041533,,,,,,Ms. Constance Abernathy,,0,0,,,https://collection.cooperhewitt.org/people/18041533/,,,,,,
,,,33,,,18041599,,,,,,Christie's,,0,0,,,https://collection.cooperhewitt.org/people/18041599/,,,,,,
,,,10,,,18041587,,,,,,Ms. June Braun,,0,0,,,https://collection.cooperhewitt.org/people/18041587/,,,,,,
,,,53,,,18041581,,,,,,The Baltimore Museum of Art,,0,0,,,https://collection.cooperhewitt.org/people/18041581/,,,,,,
,,,2,,,18041593,,,,,,"ICF, Inc.",,0,0,,,https://collection.cooperhewitt.org/people/18041593/,,,,,,
,,,23,,,18041557,,,,,,Reinhold Brown Gallery,,0,0,,,https://collection.cooperhewitt.org/people/18041557/,,,,,,
"Industrial designer and ceramicist. Worked and operated her own studio in New York 1930-70, specializing in gift and housewares. Provided designs for Reed & Barton, Haviland China, Proctor Electrical and others. Also founder and chairperson of New York Chapter of the Industrial Designers' Institute (later Society). After closing her office in 1970, Kogan moved to Israel, joining K.V. Design, a subsidiary of Koor Corp. Often considered the first American female industrial designer.",,,13,"American, 1902–2000",,18041543,,,,,,Belle Kogan,,0,0,,,https://collection.cooperhewitt.org/people/18041543/,,,,,23424977,23424977
